,year,gw_codes,country,armedforces_share,armedforces_share_id,milex_share,milex_share_id,corruption,corruption_id,effectiveness,effectiveness_id,polvio,polvio_id,regu,regu_id,law,law_id,account,account_id,tax,tax_id,broadband,broadband_id,telephone,telephone_id,internet_use,internet_use_id,mobile,mobile_id,polyarchy,libdem,libdem_id,partipdem,delibdem,egaldem,civlib,phyvio,pollib,privlib,execon,execon_id,exgender,exgender_id,exgeo,exgeo_id,expol,expol_id,exsoc,exsoc_id,shutdown,shutdown_id,filter,filter_id,tenure_months,tenure_months_id,dem_duration,dem_duration_id,elections,elections_id,lastelection,lastelection_id
4913,2016,712,Mongolia,1.39006824043573,0,0.863910995114833,0,-0.509957373142242,0,-0.0960112661123276,0,0.787600100040436,0,-0.0993876680731773,0,-0.226335674524307,0,0.332040816545486,0,11.3509934515419,0,7.43706,0,7.41,0,22.3,0,110.746,0,0.676,0.543,0,0.37,0.583,0.522,0.9,0.894,0.912,0.903,0.317,0,0.213,0,0.283,0,0.229,0,0.214,0,1.595,0,1.17,0,91.0,0,3.198673,0,0,0,3.7612,0
4914,2017,712,Mongolia,1.39890900640933,0,0.762153816975996,0,-0.475923269987106,0,-0.278352558612823,0,0.783372223377228,0,-0.128521844744682,0,-0.316596984863281,0,0.292925477027893,0,13.5469084468923,0,9.18362,0,9.43,0,23.7,0,125.184,0,0.667,0.534,0,0.371,0.569,0.512,0.895,0.894,0.91,0.895,0.312,0,0.216,0,0.283,0,0.229,0,0.223,0,1.595,0,1.17,0,6.0,0,3.238678,0,1,0,1.791759,0
4915,2018,712,Mongolia,1.35012883432775,0,0.668952463384853,0,-0.449105560779572,0,-0.246418356895447,0,0.83126026391983,0,0.0082067148759961,0,-0.278612732887268,0,0.243952363729477,0,16.6885283141983,0,9.66655,0,11.7,0,47.1,0,133.284,0,0.656,0.531,0,0.36,0.554,0.493,0.898,0.892,0.912,0.905,0.312,0,0.221,0,0.283,0,0.229,0,0.231,0,1.595,0,1.17,0,18.0,0,3.277145,0,0,0,2.890372,0
4916,2019,712,Mongolia,1.26541521788341,0,0.661538119118052,0,-0.455754339694977,0,-0.234439387917519,0,0.636750936508179,0,-0.0025270238984376,0,-0.258330106735229,0,0.321980535984039,0,16.8505209165187,0,9.83638,0,10.9,0,51.1,0,136.719,0,0.659,0.541,0,0.359,0.553,0.485,0.909,0.925,0.916,0.902,0.319,0,0.195,0,0.299,0,0.214,0,0.231,0,1.595,0,1.739,0,30.0,0,3.314186,0,0,0,3.401197,0
4917,2020,712,Mongolia,1.29850080867745,0,0.709909468541962,0,-0.494853645563126,0,-0.419692069292068,0,0.717836558818817,0,-0.10893253237009,0,-0.269424438476562,0,0.374683976173401,0,14.1457872325812,0,9.34756,0,10.0,0,62.5,0,132.61,0,0.636,0.516,0,0.333,0.512,0.469,0.866,0.919,0.881,0.812,0.353,0,0.224,0,0.304,0,0.207,0,0.231,0,1.595,0,1.739,0,42.0,0,3.349904,0,0,0,3.73767,0
4918,2021,712,Mongolia,1.29850080867745,1,0.619505072530135,0,-0.553672432899475,0,-0.515481352806091,0,0.705918788909912,0,-0.253772854804993,0,-0.250202864408493,0,0.3111512362957,0,16.9088495192029,0,11.393,0,12.0,0,81.6,0,140.352,0,0.611,0.485,0,0.315,0.467,0.431,0.852,0.919,0.84,0.812,0.389,0,0.252,0,0.312,0,0.244,0,0.278,0,1.595,0,1.567,0,42.0,1,3.349904,1,0,1,3.73767,1
4919,2022,712,Mongolia,1.29850080867745,1,0.513936273012978,0,-0.561183452606201,0,-0.424924910068512,0,0.529954373836517,0,-0.27089050412178,0,-0.187781766057014,0,0.264592379331589,0,16.9088495192029,1,12.9008,0,14.0,0,82.2,0,142.809,0,0.572,0.45,0,0.285,0.443,0.394,0.841,0.919,0.787,0.828,0.408,0,0.23,0,0.307,0,0.243,0,0.296,0,1.595,0,1.567,0,42.0,1,3.349904,1,0,1,3.73767,1
4920,2023,712,Mongolia,1.29850080867745,1,0.60144199287179,0,-0.492604404687881,0,-0.47153577208519,0,0.592669785022736,0,-0.175534680485725,0,-0.184480711817741,0,0.250342100858688,0,16.9088495192029,1,14.5529,0,15.3,0,83.0,0,141.085,0,0.527,0.405,0,0.262,0.419,0.352,0.818,0.919,0.743,0.801,0.42,0,0.239,0,0.333,0,0.269,0,0.343,0,-0.322,0,0.882,0,42.0,1,3.349904,1,0,1,3.73767,1
4921,1989,732,South Korea,3.44259621751891,1,4.2902352949115,0,0.382197439670563,1,0.473718643188477,1,0.566771447658539,1,0.445148885250092,1,0.798747360706329,1,0.668098986148834,1,12.835807572656,0,0.030270101,1,27.06529122,0,0.0233,1,0.09116426,0,0.652,0.503,0,0.307,0.504,0.516,0.843,0.843,0.798,0.904,0.147,0,0.376,0,0.141,0,0.207,0,0.184,0,1.96,1,1.147,1,23.0,0,1.252763,0,0,0,3.218876,0
4922,1990,732,South Korea,3.44259621751891,0,4.00230428922186,0,0.382197439670563,1,0.473718643188477,1,0.566771447658539,1,0.445148885250092,1,0.798747360706329,1,0.668098986148834,1,13.4191812569245,0,0.030270101,1,30.1,0,0.0233,0,0.181334835,0,0.65,0.503,0,0.305,0.51,0.535,0.85,0.847,0.8,0.919,0.109,0,0.313,0,0.119,0,0.207,0,0.184,0,1.96,1,1.147,1,35.0,0,1.504077,0,0,0,3.610918,0
4923,1991,732,South Korea,3.85336200440177,0,3.71112784107967,0,0.382197439670563,1,0.473718643188477,1,0.566771447658539,1,0.445148885250092,1,0.798747360706329,1,0.668098986148834,1,12.5358223795587,0,0.030270101,1,32.8,0,0.0461,0,0.373382025,0,0.65,0.503,0,0.347,0.51,0.535,0.85,0.847,0.8,0.919,0.109,0,0.313,0,0.119,0,0.207,0,0.184,0,1.96,1,1.147,1,47.0,0,1.704748,0,0,0,3.89182,0
4924,1992,732,South Korea,3.76856773322158,0,3.69027269027269,0,0.382197439670563,1,0.473718643188477,1,0.566771447658539,1,0.445148885250092,1,0.798747360706329,1,0.668098986148834,1,12.7307408496336,0,0.030270101,1,34.9,0,0.0984,0,0.608287335,0,0.662,0.519,0,0.35,0.517,0.54,0.853,0.847,0.809,0.919,0.109,0,0.317,0,0.119,0,0.187,0,0.184,0,1.96,1,1.147,1,59.0,0,1.871802,0,1,0,0.0,0
4925,1993,732,South Korea,3.70619096964333,0,3.41789483823914,0,0.382197439670563,1,0.473718643188477,1,0.566771447658539,1,0.445148885250092,1,0.798747360706329,1,0.668098986148834,1,12.4997898035194,0,0.030270101,1,37.2,0,0.25,0,1.049975406,0,0.731,0.614,0,0.401,0.627,0.606,0.895,0.913,0.865,0.921,0.099,0,0.291,0,0.119,0,0.187,0,0.163,0,1.96,1,1.147,1,11.0,0,2.014903,0,0,0,2.564949,0
4926,1994,732,South Korea,3.6026025777438,0,3.19275266895546,0,0.382197439670563,1,0.473718643188477,1,0.566771447658539,1,0.445148885250092,1,0.798747360706329,1,0.668098986148834,1,12.6877415814616,0,0.030270101,1,39.1,0,0.311,0,2.126074209,0,0.739,0.621,0,0.44,0.634,0.611,0.895,0.913,0.865,0.921,0.099,0,0.291,0,0.119,0,0.187,0,0.163,0,1.96,1,1.147,1,23.0,0,2.140066,0,0,0,3.218876,0
4927,1995,732,South Korea,3.00908452476181,0,2.8923329861881,0,0.382197439670563,1,0.473718643188477,1,0.566771447658539,1,0.445148885250092,1,0.798747360706329,1,0.668098986148834,1,12.9920949919083,0,0.030270101,1,41.0,0,0.82,0,3.615707017,0,0.739,0.621,0,0.395,0.634,0.611,0.895,0.913,0.865,0.921,0.099,0,0.284,0,0.12,0,0.187,0,0.163,0,1.96,1,1.147,1,35.0,0,2.251292,0,0,0,3.610918,0
4928,1996,732,South Korea,3.0717079648146,0,2.74347966333348,0,0.382197439670563,0,0.473718643188477,0,0.566771447658539,0,0.445148885250092,0,0.798747360706329,0,0.668098986148834,0,13.2343650587174,0,0.030270101,1,42.9,0,1.62,0,6.966660745,0,0.746,0.627,0,0.491,0.641,0.618,0.895,0.913,0.865,0.921,0.099,0,0.284,0,0.12,0,0.187,0,0.163,0,1.96,1,1.147,1,47.0,0,2.351375,0,0,0,3.89182,0
4929,1997,732,South Korea,3.04310083383212,0,2.66338780772064,0,0.339702844619751,1,0.382137641310692,1,0.5403220951557159,1,0.381166994571686,1,0.7887239456176756,1,0.6533856987953185,1,12.9018021711367,0,0.030270101,1,44.5,0,3.6,0,14.96611806,0,0.75,0.642,0,0.493,0.64,0.622,0.896,0.913,0.874,0.921,0.099,0,0.275,0,0.12,0,0.182,0,0.143,0,1.96,1,1.147,1,59.0,0,2.442347,0,1,0,0.0,0
4930,1998,732,South Korea,3.09433141355188,0,2.79444200391705,0,0.297208249568939,0,0.290556639432907,0,0.513872742652893,0,0.31718510389328,0,0.778700530529022,0,0.638672411441803,0,12.6202187465621,0,0.030270101,0,43.5,0,6.78,0,30.31034269,0,0.815,0.742,0,0.578,0.743,0.698,0.92,0.95,0.909,0.921,0.099,0,0.225,0,0.12,0,0.071,0,0.039,0,1.96,1,1.147,1,11.0,0,2.525729,0,0,0,2.564949,0
4931,1999,732,South Korea,3.06087074239214,0,2.49257721979611,0,0.28382670879364,1,0.45204861462116247,1,0.4559588879346845,1,0.44127634167671204,1,0.8045201301574705,1,0.6379207968711855,1,12.7918903108108,0,0.59758673,0,55.1,0,23.6,0,50.39230494,0,0.826,0.752,0,0.584,0.764,0.718,0.924,0.95,0.916,0.921,0.093,0,0.225,0,0.12,0,0.056,0,0.039,0,1.96,1,1.147,1,23.0,0,2.60269,0,0,0,3.218876,0
4932,2000,732,South Korea,3.0464113119655,0,2.45731751955534,0,0.270445168018341,0,0.613540589809418,0,0.398045033216476,0,0.565367579460144,0,0.830339729785919,0,0.637169182300568,0,14.2617780767866,0,8.27513,0,55.3,0,44.7,0,57.3408,0,0.837,0.762,0,0.592,0.783,0.732,0.935,0.965,0.932,0.919,0.078,0,0.18,0,0.115,0,0.056,0,0.039,0,1.96,0,1.147,0,35.0,0,2.674149,0,0,0,3.610918,0
4933,2001,732,South Korea,2.99711148204089,0,2.42787774091322,0,0.3798172175884245,1,0.704922914505005,1,0.319909319281578,1,0.6589449644088745,1,0.8751748502254485,1,0.691398620605469,1,13.5487884169826,0,16.6187,0,54.8,0,56.6,0,61.742,0,0.84,0.765,0,0.592,0.785,0.735,0.935,0.965,0.932,0.919,0.078,0,0.18,0,0.115,0,0.056,0,0.039,0,1.96,0,1.147,0,47.0,0,2.74084,0,0,0,3.89182,0
4934,2002,732,South Korea,2.95747236123223,0,2.31547437727618,0,0.489189267158508,0,0.796305239200592,0,0.24177360534668,0,0.752522349357605,0,0.920009970664978,0,0.74562805891037,0,13.2486667899345,0,21.9993,0,54.4,0,59.4,0,68.3786,0,0.84,0.769,0,0.591,0.785,0.738,0.935,0.965,0.932,0.919,0.078,0,0.177,0,0.115,0,0.056,0,0.039,0,1.96,0,1.147,0,59.0,0,2.80336,0,1,0,0.0,0
4935,2003,732,South Korea,2.95376706468874,0,2.32866461778874,0,0.544911742210388,0,0.790476679801941,0,0.248543098568916,0,0.717727243900299,0,0.800298810005188,0,0.723233759403229,0,13.6934575722654,0,23.5267,0,52.9,0,65.5,0,70.6984,0,0.844,0.772,0,0.592,0.787,0.743,0.935,0.965,0.932,0.919,0.078,0,0.177,0,0.115,0,0.048,0,0.039,0,1.96,0,1.147,0,11.0,0,2.862201,0,0,0,2.564949,0
4936,2004,732,South Korea,2.91713354075718,0,2.33106488784499,0,0.378848910331726,0,0.815539062023163,0,0.428842574357986,0,0.793975472450256,0,0.909604072570801,0,0.728531181812286,0,12.9668278295344,0,24.9941,0,49.4,0,72.7,0,76.705,0,0.843,0.77,0,0.595,0.787,0.742,0.935,0.965,0.932,0.919,0.078,0,0.177,0,0.115,0,0.048,0,0.039,0,1.96,0,1.147,0,23.0,0,2.917771,0,0,0,3.218876,0
4937,2005,732,South Korea,2.89314730298763,0,2.46728273718568,0,0.592332899570465,0,0.924596548080444,0,0.485128581523895,0,0.805072546005249,0,0.974222898483276,0,0.745595574378967,0,13.3130704357982,0,25.4761,0,50.0,0,73.5,0,80.1275,0,0.843,0.769,0,0.593,0.787,0.741,0.935,0.965,0.932,0.919,0.078,0,0.177,0,0.115,0,0.048,0,0.039,0,1.96,0,1.147,0,35.0,0,2.970414,0,0,0,3.610918,0
4938,2006,732,South Korea,2.85886691206101,0,2.48836866984537,0,0.300606369972229,0,0.984207689762115,0,0.42385545372963,0,0.72058492898941,0,0.837951719760895,0,0.690555095672607,0,13.7275352115127,0,29.2516,0,46.7,0,78.1,0,83.7326,0,0.843,0.769,0,0.591,0.787,0.741,0.935,0.965,0.932,0.919,0.078,0,0.177,0,0.115,0,0.048,0,0.039,0,1.96,0,1.147,0,47.0,0,3.020425,0,0,0,3.89182,0
4939,2007,732,South Korea,2.83088412765815,0,2.46963885628269,0,0.569716930389404,0,1.20181572437286,0,0.566254734992981,0,0.920578896999359,0,1.01054978370667,0,0.699741125106812,0,14.8173827033418,0,30.5325,0,47.8,0,78.8,0,92.094,0,0.84,0.766,0,0.59,0.784,0.739,0.933,0.965,0.93,0.919,0.078,0,0.177,0,0.115,0,0.048,0,0.039,0,1.96,0,0.971,0,59.0,0,3.068053,0,1,0,0.0,0
4940,2008,732,South Korea,2.81228459556076,0,2.48940276894302,0,0.425825089216232,0,0.994486927986145,0,0.420968681573868,0,0.725823581218719,0,0.860504567623138,0,0.657143592834473,0,14.495199990643,0,32.0018,0,50.4,0,81.0,0,94.3141,0,0.77,0.671,0,0.523,0.646,0.665,0.897,0.951,0.842,0.911,0.083,0,0.163,0,0.115,0,0.081,0,0.04,0,1.96,0,0.716,0,11.0,0,3.113515,0,0,0,2.564949,0
4941,2009,732,South Korea,2.67383549193688,0,2.60351410605304,0,0.499742418527603,0,1.02481615543365,0,0.409627974033356,0,0.849306285381317,0,0.99423885345459,0,0.707632899284363,0,13.6509644478519,0,33.676,0,55.4,0,81.6,0,98.759,0,0.768,0.668,0,0.522,0.645,0.665,0.896,0.951,0.838,0.911,0.083,0,0.163,0,0.115,0,0.081,0,0.04,0,1.96,0,0.716,0,23.0,0,3.157,0,0,0,3.218876,0
4942,2010,732,South Korea,2.63820250842455,0,2.46271920274076,0,0.426656723022461,0,1.14781618118286,0,0.325895816087723,0,0.918371379375458,0,1.00820755958557,0,0.741072177886963,0,13.4369302936494,0,35.2563,0,58.5,0,83.7,0,104.097,0,0.77,0.67,0,0.522,0.64,0.663,0.896,0.951,0.84,0.911,0.083,0,0.147,0,0.115,0,0.081,0,0.04,0,1.96,0,0.716,0,35.0,0,3.198673,0,0,0,3.610918,0
4943,2011,732,South Korea,2.58650699113818,0,2.47295558071308,0,0.483322471380234,0,1.15794360637665,0,0.412495642900467,0,0.982293248176575,0,1.02559030056,0,0.726919293403625,0,13.8509676319419,0,36.3533,0,60.0,0,83.8,0,106.878,0,0.77,0.67,0,0.522,0.64,0.663,0.896,0.951,0.84,0.911,0.083,0,0.147,0,0.115,0,0.081,0,0.04,0,1.96,0,0.716,0,47.0,0,3.238678,0,0,0,3.89182,0
4944,2012,732,South Korea,2.54236752356981,0,2.49929988050229,0,0.495882242918015,0,1.07450258731842,0,0.267103314399719,0,0.865391075611115,0,0.984835565090179,0,0.725595772266388,0,14.0775914974355,0,36.8,0,60.7,0,84.1,0,108.115,0,0.752,0.654,0,0.508,0.625,0.647,0.896,0.951,0.84,0.911,0.083,0,0.147,0,0.115,0,0.081,0,0.04,0,1.96,0,0.716,0,59.0,0,3.277145,0,1,0,0.0,0
4945,2013,732,South Korea,2.50426294282451,0,2.50300902333872,0,0.581018269062042,0,1.0034042596817,0,0.278578639030457,0,0.988611996173859,0,0.945141017436981,0,0.705780982971191,0,13.6306234375615,0,37.4218,0,60.6,0,84.8,0,109.206,0,0.72,0.613,0,0.476,0.576,0.609,0.884,0.952,0.812,0.906,0.09,0,0.143,0,0.115,0,0.081,0,0.053,0,1.96,0,0.716,0,11.0,0,3.314186,0,0,0,2.564949,0
4946,2014,732,South Korea,2.33257496066154,0,2.52993578083201,0,0.512005865573883,0,1.03528797626495,0,0.108568802475929,0,1.13403701782227,0,1.00596332550049,0,0.680197238922119,0,13.2411616632556,0,37.9883,0,58.3,0,87.6,0,113.359,0,0.712,0.605,0,0.469,0.566,0.603,0.88,0.952,0.802,0.897,0.09,0,0.143,0,0.115,0,0.081,0,0.043,0,1.96,0,0.716,0,23.0,0,3.349904,0,0,0,3.218876,0
4947,2015,732,South Korea,2.30467238637075,0,2.49498136452362,0,0.339694708585739,0,0.977552056312561,0,0.156361043453217,0,1.09933400154114,0,0.902739524841309,0,0.631044268608093,0,13.1581443398916,0,39.276,0,56.7,0,89.9,0,115.595,0,0.714,0.608,0,0.467,0.554,0.603,0.884,0.952,0.814,0.897,0.091,0,0.143,0,0.115,0,0.081,0,0.043,0,1.96,0,0.716,0,35.0,0,3.38439,0,0,0,3.610918,0
4948,2016,732,South Korea,2.28124571704212,0,2.45957788108271,0,0.420221447944641,0,1.02125263214111,0,0.153576508164406,0,1.1026177406311,0,1.1269690990448,0,0.641615033149719,0,13.981952981677,0,40.0712,0,54.7,0,92.8,0,119.49,0,0.726,0.626,0,0.474,0.576,0.614,0.884,0.952,0.814,0.897,0.091,0,0.143,0,0.115,0,0.081,0,0.043,0,1.96,0,0.716,0,47.0,0,3.417727,0,0,0,3.89182,0
4949,2017,732,South Korea,2.25569843147839,0,2.42148900075187,0,0.445519387722015,0,1.02912318706512,0,0.381830722093582,0,1.09451079368591,0,1.1309677362442,0,0.758165240287781,0,14.4938185341627,0,41.1681,0,52.1,0,95.1,0,123.642,0,0.861,0.798,0,0.602,0.792,0.753,0.932,0.966,0.934,0.907,0.09,0,0.142,0,0.115,0,0.044,0,0.042,0,1.96,0,1.497,0,8.0,0,3.449988,0,1,0,2.079442,0
4950,2018,732,South Korea,2.1516122989981,0,2.49684357635785,0,0.572804868221283,0,1.1352561712265,0,0.638123750686646,0,1.09374976158142,0,1.1995415687561,0,0.799720466136932,0,15.5363837327673,0,41.219,0,50.2,0,96.0,0,128.495,0,0.866,0.799,0,0.604,0.794,0.751,0.933,0.966,0.936,0.91,0.088,0,0.147,0,0.115,0,0.034,0,0.039,0,1.96,0,1.497,0,20.0,0,3.48124,0,0,0,2.995732,0
4951,2019,732,South Korea,2.14621906923696,0,2.6712992167308,0,0.704865276813507,0,1.33254516124725,0,0.547197937965393,0,1.05925858020782,0,1.15620601177216,0,0.751629054546356,0,15.1995665314457,0,42.0374,0,47.8,0,96.2,0,133.08,0,0.847,0.783,0,0.58,0.764,0.743,0.925,0.966,0.911,0.91,0.076,0,0.141,0,0.107,0,0.026,0,0.027,0,1.96,0,1.314,0,32.0,0,3.511545,0,0,0,3.465736,0
4952,2020,732,South Korea,2.00565199075765,0,2.80332162242558,0,0.698268294334412,0,1.3701868057251,0,0.608337879180908,0,1.02495074272156,0,1.14742302894592,0,0.822828948497772,0,14.8612576736336,0,43.0541,0,46.0,0,96.5,0,135.973,0,0.856,0.79,0,0.59,0.785,0.747,0.927,0.966,0.918,0.91,0.073,0,0.136,0,0.107,0,0.026,0,0.027,0,1.96,0,1.314,0,44.0,0,3.540959,0,0,0,3.78419,0
4953,2021,732,South Korea,2.00565199075765,1,2.79747341419581,0,0.733288466930389,0,1.36565375328064,0,0.629045724868774,0,1.09228515625,0,1.09546947479248,0,0.932394802570343,0,16.7347339402527,0,44.2526,0,44.8,0,97.6,0,140.516,0,0.856,0.781,0,0.591,0.793,0.748,0.93,0.966,0.929,0.91,0.073,0,0.128,0,0.107,0,0.026,0,0.029,0,1.96,0,1.314,0,44.0,1,3.540959,1,0,1,3.78419,1
4954,2022,732,South Korea,2.00565199075765,1,2.76950794900429,0,0.748368859291077,0,1.34904730319977,0,0.579976737499237,0,1.1452225446701,0,1.1581643819809,0,0.878113925457001,0,18.4445796703636,0,45.4542,0,44.0,0,97.2,0,148.684,0,0.814,0.731,0,0.548,0.703,0.709,0.912,0.966,0.881,0.905,0.12,0,0.125,0,0.117,0,0.057,0,0.047,0,1.96,0,0.899,0,44.0,1,3.540959,1,0,1,3.78419,1
4955,2023,732,South Korea,2.00565199075765,1,2.81204562667304,0,0.894088566303253,0,1.40480732917786,0,0.609834730625153,0,1.122523188591,0,1.24850225448608,0,0.8595951795578,0,15.7242791307935,0,46.5676,0,42.8,0,97.4,0,162.114,0,0.703,0.604,0,0.466,0.591,0.602,0.884,0.966,0.795,0.905,0.163,0,0.113,0,0.145,0,0.095,0,0.054,0,1.96,0,0.701,0,44.0,1,3.540959,1,0,1,3.78419,1
4956,1989,740,Japan,0.38959494748338,1,0.940781035886882,0,1.19231188297272,1,0.910290777683258,1,1.16188979148865,1,0.771946728229523,1,1.34782886505127,1,1.07292950153351,1,12.9040620944778,1,0.025334817,1,42.55160482,0,0.0203,1,0.397140769,0,0.841,0.757,0,0.551,0.739,0.76,0.941,0.966,0.934,0.933,0.03,0,0.161,0,0.039,0,0.044,0,0.041,0,1.889,1,1.008,1,5.0,0,3.680511,0,0,0,3.73767,0
4957,1990,740,Japan,0.38959494748338,0,0.941791766132693,0,1.19231188297272,1,0.910290777683258,1,1.16188979148865,1,0.771946728229523,1,1.34782886505127,1,1.07292950153351,1,12.9040620944778,1,0.025334817,1,44.2,0,0.0203,0,0.701838322,0,0.843,0.759,0,0.553,0.743,0.764,0.941,0.966,0.934,0.933,0.03,0,0.154,0,0.033,0,0.044,0,0.041,0,1.889,1,1.008,1,17.0,0,3.705409,0,1,0,2.397895,0
4958,1991,740,Japan,0.382704523267425,0,0.940821904384541,0,1.19231188297272,1,0.910290777683258,1,1.16188979148865,1,0.771946728229523,1,1.34782886505127,1,1.07292950153351,1,12.9040620944778,0,0.025334817,1,45.4,0,0.0404,0,1.110714636,0,0.844,0.76,0,0.554,0.747,0.765,0.941,0.966,0.934,0.933,0.03,0,0.154,0,0.032,0,0.041,0,0.041,0,1.889,1,1.008,1,2.0,0,3.729702,0,0,0,3.135494,0
4959,1992,740,Japan,0.365628680082882,0,0.948312440331709,0,1.19231188297272,1,0.910290777683258,1,1.16188979148865,1,0.771946728229523,1,1.34782886505127,1,1.07292950153351,1,11.4171816474572,0,0.025334817,1,46.4,0,0.0967,0,1.376149484,0,0.844,0.76,0,0.554,0.747,0.765,0.941,0.966,0.934,0.933,0.03,0,0.154,0,0.032,0,0.041,0,0.041,0,1.889,1,1.008,1,14.0,0,3.753418,0,0,0,3.555348,0
4960,1993,740,Japan,0.363415938627157,0,0.950663824755226,0,1.19231188297272,1,0.910290777683258,1,1.16188979148865,1,0.771946728229523,1,1.34782886505127,1,1.07292950153351,1,11.3792369362166,0,0.025334817,1,47.1,0,0.401,0,1.70810566,0,0.844,0.761,0,0.553,0.748,0.764,0.941,0.966,0.934,0.933,0.03,0,0.149,0,0.029,0,0.041,0,0.041,0,1.889,1,1.008,1,5.0,0,3.776585,0,1,0,1.791759,0
4961,1994,740,Japan,0.348314681655181,0,0.922871800066077,0,1.19231188297272,1,0.910290777683258,1,1.16188979148865,1,0.771946728229523,1,1.34782886505127,1,1.07292950153351,1,11.3792369362166,1,0.025334817,1,48.4,0,0.8,0,3.461792124,0,0.844,0.764,0,0.548,0.752,0.763,0.941,0.966,0.934,0.933,0.023,0,0.131,0,0.026,0,0.037,0,0.041,0,1.889,1,1.008,1,7.0,0,3.799227,0,0,0,2.890372,0
4962,1995,740,Japan,0.374646119554031,0,0.916876617063548,0,1.19231188297272,1,0.910290777683258,1,1.16188979148865,1,0.771946728229523,1,1.34782886505127,1,1.07292950153351,1,11.3792369362166,1,0.025334817,1,49.6,0,1.59,0,9.337292835,0,0.844,0.764,0,0.561,0.752,0.759,0.941,0.966,0.934,0.933,0.023,0,0.131,0,0.026,0,0.029,0,0.032,0,1.889,1,1.008,1,19.0,0,3.821369,0,0,0,3.401197,0
4963,1996,740,Japan,0.366122787198253,0,0.911247075685009,0,1.19231188297272,0,0.910290777683258,0,1.16188979148865,0,0.771946728229523,0,1.34782886505127,0,1.07292950153351,0,11.3792369362166,1,0.025334817,1,50.8,0,4.37,0,21.40087434,0,0.843,0.763,0,0.56,0.751,0.758,0.941,0.966,0.934,0.933,0.023,0,0.131,0,0.026,0,0.029,0,0.032,0,1.889,1,1.008,1,12.0,0,3.84303,0,1,0,1.098612,0
4964,1997,740,Japan,0.363184114338573,0,0.920437898126436,0,1.12912154197693,1,0.963553816080094,1,1.20478230714798,1,0.6632480919361115,1,1.348177015781405,1,1.0098579823970806,1,11.3792369362166,1,0.025334817,1,52.1,0,9.16,0,30.35349093,0,0.838,0.758,0,0.552,0.744,0.754,0.941,0.966,0.934,0.933,0.017,0,0.126,0,0.025,0,0.029,0,0.028,0,1.889,1,1.008,1,24.0,0,3.864232,0,0,0,2.70805,0
4965,1998,740,Japan,0.373373593937152,0,0.938594774652954,0,1.06593120098114,0,1.01681685447693,0,1.24767482280731,0,0.5545494556427,0,1.34852516651154,0,0.946786463260651,0,11.3792369362166,1,0.025334817,0,49.3,0,13.4,0,37.45403769,0,0.838,0.758,0,0.552,0.744,0.754,0.941,0.966,0.934,0.933,0.017,0,0.126,0,0.025,0,0.029,0,0.028,0,1.889,1,1.008,1,6.0,0,3.884994,0,0,0,3.295837,0
4966,1999,740,Japan,0.374526176945201,0,0.94524833744442,0,1.147925078868865,1,1.079326272010805,1,1.2226137518882751,1,0.6759518086910246,1,1.3191421627998352,1,0.952437222003937,1,11.3792369362166,1,0.170676696,0,48.9,0,21.4,0,44.91767666,0,0.838,0.758,0,0.552,0.744,0.754,0.941,0.966,0.934,0.933,0.017,0,0.126,0,0.025,0,0.029,0,0.028,0,1.889,1,1.008,1,18.0,0,3.905334,0,0,0,3.663562,0
4967,2000,740,Japan,0.366735381503006,0,0.915985609742523,0,1.22991895675659,0,1.14183568954468,0,1.19755268096924,0,0.797354161739349,0,1.28975915908813,0,0.958087980747223,0,11.3792369362166,1,0.672809,0,48.8,0,30.0,0,52.5746,0,0.84,0.762,0,0.55,0.746,0.754,0.941,0.966,0.934,0.933,0.015,0,0.126,0,0.025,0,0.029,0,0.028,0,1.889,0,1.008,0,9.0,0,3.925268,0,1,0,1.94591,0
4968,2001,740,Japan,0.372837477924982,0,0.931672842050063,0,1.0834293961524954,1,1.07934182882309,1,1.186787605285645,1,0.6463471502065655,1,1.21915543079376,1,0.9862794578075416,1,11.3792369362166,1,3.01351,0,48.2,0,38.5,0,58.7923,0,0.842,0.765,0,0.551,0.749,0.762,0.941,0.966,0.934,0.933,0.015,0,0.121,0,0.025,0,0.029,0,0.028,0,1.889,0,1.008,0,9.0,0,3.944813,0,0,0,2.944439,0
4969,2002,740,Japan,0.375960486955476,0,0.940357539781883,0,0.936939835548401,0,1.0168479681015,0,1.17602252960205,0,0.495340138673782,0,1.14855170249939,0,1.01447093486786,0,11.3792369362166,1,7.37142,0,47.7,0,46.6,0,63.6299,0,0.842,0.765,0,0.551,0.749,0.762,0.941,0.966,0.934,0.933,0.015,0,0.121,0,0.025,0,0.029,0,0.028,0,1.889,0,1.008,0,21.0,0,3.963983,0,0,0,3.433987,0
4970,2003,740,Japan,0.377483737428601,0,0.940046609654355,0,1.16987371444702,0,1.15746104717255,0,1.0271201133728,0,1.0699657201767,0,1.16399013996124,0,1.08260369300842,0,11.3792369362166,1,11.684,0,47.2,0,48.4,0,67.8735,0,0.841,0.765,0,0.551,0.752,0.762,0.941,0.966,0.934,0.933,0.015,0,0.121,0,0.025,0,0.029,0,0.028,0,1.889,0,1.008,0,33.0,0,3.982792,0,1,0,0.6931472,0
